id_transaction,id_client,id_agent,type_transaction,montant,solde_avant,solde_apres,timestamp_transaction,pays,ville,canal,est_annulee,niveau_kyc,age_client,id_appareil,nombre_transactions_24h,est_fraude
300,CL01339,AG0052,depot,3000,308970,311970,"2024-02-02 03:30:22",Benin,Porto-Novo,agent,0,2,45,DV01107,1,0
383,CL00076,,retrait,5400,265550,260150,"2024-02-15 20:04:54",Benin,Porto-Novo,agent,0,2,43,DV01502,7,0
4583,CL00362,,paiement_facture,3400,111660,108260,"2024-02-25 09:27:16",Benin,Djougou,USSD,0,1,38,DV00432,3,0
6634,CL00609,AG0242,depot,2200,408370,410570,"2024-03-08 20:28:38",Benin,Porto-Novo,agent,0,1,66,DV00414,2,0
5819,CL01077,,paiement_facture,2500,6730,4230,"2024-01-13 15:55:45",Benin,Parakou,application_mobile,0,1,55,DV01627,1,0
4697,CL00203,AG0309,depot,900,336100,337000,"2024-03-22 19:26:26",Benin,Cotonou,agent,0,3,44,DV01207,1,0
5523,CL00899,AG0391,retrait,3500,251160,247660,"2024-03-16 01:12:18",Benin,Cotonou,agent,0,1,59,DV01276,5,0
6878,CL00231,AG0202,depot,5000,112750,117750,"2024-02-11 13:26:26",Benin,Porto-Novo,agent,0,1,45,DV01731,1,0
2722,CL00724,AG0187,depot,4100,57720,61820,"2024-03-26 22:12:13",Benin,Bohicon,agent,0,3,25,DV00525,1,0
1933,CL01273,AG0280,transfert,2300,268640,266340,"2024-02-12 21:55:46",Benin,Djougou,agent,0,3,65,DV01700,6,0
5141,CL01225,,retrait,500,23380,22880,"2024-01-12 04:33:55",Benin,Porto-Novo,USSD,0,2,62,DV00332,4,0
7196,CL00616,,transfert,2000,409060,407060,"2024-03-26 01:01:21",Benin,Djougou,USSD,0,2,49,DV00004,3,0
7239,CL00306,,depot,700,265630,266330,"2024-03-31 06:41:52",Benin,Natitingou,USSD,1,2,65,DV01927,2,0
4164,CL00794,AG0149,depot,4400,19550,23950,"2024-01-24 10:32:00",Benin,Abomey-Calavi,agent,0,1,23,DV00412,1,0
6916,CL01270,AG0225,depot,500,275840,276340,"2024-03-18 19:42:33",Benin,Natitingou,agent,0,1,29,DV01411,2,0
3808,CL01324,AG0149,retrait,4100,38540,34440,"2024-03-21 07:15:50",Benin,Natitingou,agent,0,1,60,DV01385,3,0
6842,CL00402,,transfert,800,343130,341287.04,"2024-03-07 10:31:40",Benin,Cotonou,API_partenaire,0,2,57,DV00674,22,0
4155,CL00453,,transfert,1200,29840,28640,"2024-01-09 14:04:25",Benin,Abomey-Calavi,application_mobile,1,1,66,DV01333,3,0
4173,CL00525,,retrait,1100,61210,60110,"2024-03-14 11:49:48",Benin,Cotonou,agent,0,2,43,DV00747,23,0
786,CL00183,AG0074,depot,2900,326570,329470,"2024-01-27 02:51:54",Benin,Natitingou,agent,0,2,45,DV01672,2,0
3159,CL00082,AG0353,retrait,600,387910,387310,"2024-01-06 00:36:26",Benin,Djougou,agent,0,1,48,DV01750,19,0
124,CL00563,AG0237,retrait,3000,195520,192520,"2024-02-13 21:02:08",Benin,Parakou,agent,0,3,68,DV01752,2,0
2173,CL00456,AG0023,retrait,5100,207600,202500,"2024-01-31 05:06:03",Benin,Bohicon,agent,0,1,23,DV00131,3,0
5786,CL00966,,transfert,4800,122620,117820,"2024-03-17 10:23:00",Benin,Porto-Novo,USSD,0,3,47,DV01039,2,0
5737,CL01274,AG0217,retrait,4100,30560,26460,"2024-01-20 01:29:29",Benin,Porto-Novo,agent,0,2,21,DV00606,4,0
4341,CL00925,AG0337,retrait,13500,53300,39800,"2024-01-17 21:40:47",Benin,Parakou,agent,0,1,28,DV00913,7,0
911,CL00850,,transfert,5000,195380,190380,"2024-03-29 06:15:40",Benin,Cotonou,USSD,1,1,21,DV01063,5,0
1258,CL00384,,transfert,2500,455170,452670,"2024-01-23 02:36:56",Benin,Natitingou,application_mobile,0,2,41,DV01312,5,0
1179,CL00956,AG0250,retrait,2200,289750,287550,"2024-03-14 15:20:19",Benin,Bohicon,agent,0,2,66,DV01227,5,0
3651,CL00419,,paiement_facture,700,202840,202140,"2024-03-31 14:59:58",Benin,Cotonou,USSD,0,2,60,DV00872,2,0
443,CL00044,,transfert,7700,55580,47880,"2024-01-14 01:56:55",Benin,Cotonou,USSD,0,2,24,DV01428,8,0
6144,CL00863,AG0327,depot,500,40140,40640,"2024-01-15 16:34:34",Benin,Cotonou,agent,0,1,67,DV00058,1,0
1400,CL00698,AG0327,depot,700,379230,379930,"2024-01-31 18:49:10",Benin,Bohicon,agent,0,2,18,DV00113,4,0
1458,CL00194,,transfert,1300,137230,135930,"2024-02-15 06:54:26",Benin,Djougou,application_mobile,0,1,18,DV00494,17,0
4940,CL01478,AG0120,retrait,1400,230600,229200,"2024-01-09 08:08:37",Benin,Parakou,agent,0,2,68,DV01068,2,0
1055,CL00395,AG0300,depot,1900,398970,400870,"2024-03-11 19:26:45",Benin,Bohicon,agent,0,2,50,DV01314,1,0
3276,CL01247,AG0268,retrait,5200,25940,20740,"2024-01-21 11:56:50",Benin,Abomey-Calavi,agent,0,2,22,DV01028,3,0
3700,CL00525,AG0347,depot,600,321610,322210,"2024-01-25 03:47:45",Benin,Djougou,agent,0,2,43,DV00598,1,0
3760,CL01357,,transfert,6300,4760,-1540,"2024-03-28 21:47:05",Benin,Cotonou,USSD,0,2,47,DV01428,3,0
930,CL00351,,transfert,4900,313090,308190,"2024-01-23 22:54:10",Benin,Parakou,application_mobile,1,1,39,DV00010,4,0
6787,CL00972,,depot,1700,51110,52810,"2024-02-20 23:20:19",Benin,Natitingou,application_mobile,0,2,18,DV01868,5,0
4222,CL00367,,transfert,800,146640,145840,"2024-03-15 21:38:21",Benin,Cotonou,application_mobile,0,1,50,DV01683,5,0
7338,CL01394,,transfert,3000,282320,279320,"2024-01-06 03:42:25",Benin,Porto-Novo,USSD,0,3,63,DV01155,2,0
7086,CL00252,,paiement_facture,3200,341530,338330,"2024-03-18 01:07:29",Benin,Bohicon,USSD,0,1,23,DV00088,3,0
2012,CL00081,AG0378,depot,1900,316390,318290,"2024-03-14 19:31:48",Benin,Porto-Novo,agent,0,2,31,DV00364,2,0
5564,CL00734,AG0292,retrait,1500,97870,96370,"2024-03-15 09:54:59",Benin,Porto-Novo,agent,0,2,55,DV01617,22,0
7672,CL00731,AG0262,depot,2700,366830,369530,"2024-02-16 22:04:33",Benin,Abomey-Calavi,agent,0,2,66,DV01050,16,0
2607,CL00763,AG0353,retrait,900,191680,190780,"2024-02-23 22:09:15",Benin,Bohicon,agent,0,2,27,DV00181,38,0
6057,CL00383,,transfert,1100,63190,62090,"2024-03-15 19:17:51",Benin,Natitingou,USSD,0,2,54,DV01874,1,0
7372,CL01471,,transfert,2100,167360,165260,"2024-03-04 16:54:11",Benin,Bohicon,application_mobile,1,2,27,DV01899,4,0
7,CL01494,AG0328,depot,1400,484800,486200,"2024-03-07 19:32:00",Benin,Natitingou,agent,0,3,62,DV01684,2,0
2981,CL00426,AG0200,depot,1400,465010,466410,"2024-02-23 22:16:53",Benin,Porto-Novo,agent,0,2,67,DV00812,2,0
3362,CL01089,,transfert,1200,429020,427820,"2024-03-01 17:25:38",Benin,Abomey-Calavi,USSD,0,2,43,DV00331,4,0
1944,CL01208,,transfert,1500,341650,340150,"2024-02-23 20:43:17",Benin,Djougou,application_mobile,0,3,55,DV01811,8,0
7781,CL01297,AG0197,retrait,4500,277560,273060,"2024-03-01 22:10:28",Benin,Porto-Novo,agent,0,3,53,DV00833,6,0
7365,CL00535,,depot,1200,222190,223390,"2024-03-12 12:59:15",Benin,Natitingou,USSD,0,1,27,DV01360,1,0
6153,CL00751,AG0336,depot,900,471300,472200,"2024-02-17 19:36:50",Benin,Parakou,agent,0,1,64,DV01629,4,0
6249,CL00821,AG0079,retrait,2700,269380,266680,"2024-02-29 12:12:36",Benin,Abomey-Calavi,agent,0,2,51,DV01490,2,0
7361,CL00842,,transfert,1000,116370,115370,"2024-03-04 14:37:43",Benin,Porto-Novo,USSD,0,1,38,DV01946,7,0
3135,CL01215,AG0300,retrait,3200,252310,249110,"2024-01-15 14:06:59",Benin,Cotonou,agent,0,1,19,DV01118,2,0
5097,CL01012,AG0286,depot,2000,340310,342310,"2024-01-07 09:05:39",Benin,Porto-Novo,agent,0,2,43,DV00897,1,0
2243,CL01344,AG0072,retrait,2400,404060,401660,"2024-03-02 10:59:20",Benin,Abomey-Calavi,agent,0,1,34,DV01196,3,0
5947,CL01380,,retrait,500,293660,293160,"2024-02-25 17:36:25",Benin,Parakou,USSD,0,1,67,DV01657,7,0
1890,CL00524,,transfert,1000,27520,26520,"2024-01-20 20:57:11",Benin,Parakou,application_mobile,0,2,33,DV00296,7,0
3436,CL01276,AG0183,depot,4400,459320,463720,"2024-01-16 12:45:55",Benin,Bohicon,agent,0,3,54,DV00347,4,0
3706,CL01266,,transfert,4000,475740,471740,"2024-03-30 04:29:17",Benin,Porto-Novo,API_partenaire,1,1,50,DV00357,3,0
2022,CL00687,,transfert,2600,312640,310040,"2024-02-07 17:47:09",Benin,Abomey-Calavi,application_mobile,0,3,67,DV01791,4,0
4021,CL00550,AG0315,retrait,3300,188520,185220,"2024-01-20 19:44:28",Benin,Djougou,agent,0,2,33,DV00212,5,0
6302,CL00977,,transfert,1800,76880,75080,"2024-01-25 17:54:10",Benin,Porto-Novo,USSD,0,2,32,DV00280,5,0
5716,CL00392,,paiement_facture,3200,335900,332700,"2024-03-17 21:41:13",Benin,Djougou,USSD,0,1,38,DV01177,2,0
2659,CL01260,,depot,1300,119830,121130,"2024-02-17 17:47:14",Benin,Natitingou,agent,0,1,29,DV01970,2,0
4835,CL00030,,transfert,1200,204060,202860,"2024-03-06 11:41:59",Benin,Natitingou,application_mobile,0,2,42,DV00823,6,0
4916,CL01095,AG0382,depot,2600,86450,89050,"2024-03-25 22:25:29",Benin,Bohicon,agent,0,1,66,DV01058,3,0
4319,CL00462,AG0040,depot,7200,381990,389190,"2024-02-03 10:52:02",Benin,Porto-Novo,agent,1,3,61,DV01635,10,0
4145,CL00316,AG0135,retrait,1600,463460,461860,"2024-02-13 08:49:07",Benin,Djougou,agent,0,2,25,DV01618,8,0
1237,CL00805,,depot,1800,393090,394890,"2024-03-04 07:49:24",Benin,Djougou,application_mobile,0,2,22,DV00409,1,0
7746,CL00523,,transfert,6000,99410,93410,"2024-03-31 05:44:33",Benin,Bohicon,application_mobile,0,3,29,DV00580,5,0
7190,CL00691,AG0075,transfert,2100,297220,295120,"2024-02-24 08:29:58",Benin,Natitingou,agent,0,2,46,DV01037,2,0
2283,CL01383,AG0227,depot,1500,301100,302600,"2024-01-03 08:01:05",Benin,Djougou,agent,0,3,68,DV00278,1,0
5436,CL01224,AG0298,depot,2400,231380,233780,"2024-03-04 18:10:30",Benin,Natitingou,agent,0,2,53,DV00357,3,0
7004,CL00926,AG0345,transfert,1600,312300,310700,"2024-01-05 10:22:13",Benin,Natitingou,agent,0,1,33,DV00505,1,0
4094,CL01119,AG0117,depot,1000,54030,55030,"2024-01-31 12:00:48",Benin,Bohicon,agent,0,1,19,DV01147,2,0
4654,CL00018,AG0336,depot,1300,444680,445980,"2024-02-03 15:11:31",Benin,Porto-Novo,agent,0,2,39,DV01310,1,0
6877,CL00691,AG0375,retrait,3100,125720,122620,"2024-02-27 16:13:36",Benin,Natitingou,agent,0,2,46,DV00940,5,0
3586,CL00650,,depot,5500,120830,126330,"2024-02-10 17:56:25",Benin,Natitingou,USSD,0,2,64,DV01529,4,0
2715,CL00300,AG0038,depot,1200,264930,266130,"2024-01-07 06:02:27",Benin,Porto-Novo,agent,0,2,54,DV00448,1,0
6892,CL00646,,paiement_facture,800,295090,294290,"2024-03-04 11:55:54",Benin,Djougou,application_mobile,0,1,31,DV01285,5,0
6138,CL00439,,paiement_facture,3300,118900,115600,"2024-01-08 03:17:34",Benin,Abomey-Calavi,USSD,0,2,29,DV01690,1,0
3190,CL01165,,depot,1200,53270,54470,"2024-03-02 21:37:21",Benin,Natitingou,API_partenaire,0,2,42,DV00572,2,0
4306,CL00592,,transfert,2000,209440,207440,"2024-03-27 02:43:32",Benin,Cotonou,application_mobile,0,2,68,DV00346,9,0
910,CL00951,AG0380,retrait,2700,2660,-40,"2024-02-08 10:18:02",Benin,Parakou,agent,0,2,58,DV01349,1,0
6053,CL00945,AG0190,retrait,6300,680,-5620,"2024-02-21 18:53:28",Benin,Djougou,agent,0,2,59,DV00048,5,0
1867,CL00164,,depot,2900,128990,131890,"2024-02-21 17:08:13",Benin,Bohicon,API_partenaire,0,2,47,DV00646,2,0
2498,CL00824,AG0292,depot,1000,185980,186980,"2024-03-16 15:25:37",Benin,Porto-Novo,agent,1,2,18,DV01174,3,0
6555,CL01138,,transfert,1300,203970,202670,"2024-01-19 12:55:17",Benin,Cotonou,application_mobile,0,1,28,DV00369,4,0
5193,CL01458,AG0147,retrait,1400,413310,411009.89,"2024-03-13 22:32:36",Benin,Porto-Novo,agent,0,2,22,DV01884,1,0
5072,CL01279,AG0104,depot,600,335360,335960,"2024-01-26 19:08:25",Benin,Parakou,agent,0,2,66,DV01971,2,0
2703,CL01087,AG0110,retrait,700,213040,212340,"2024-03-13 21:08:52",Benin,Natitingou,agent,0,3,22,DV00788,2,0
332,CL00338,,paiement_facture,2100,430830,428730,"2024-02-09 03:58:14",Benin,Porto-Novo,API_partenaire,0,2,31,DV01208,1,0
4701,CL00287,,depot,2200,109110,111310,"2024-03-14 07:03:30",Benin,Natitingou,USSD,0,3,59,DV01652,2,0
7749,CL01395,,transfert,1100,103430,102330,"2024-03-08 09:58:01",Benin,Abomey-Calavi,application_mobile,0,1,51,DV01036,3,0
2460,CL01232,,depot,7700,200840,208540,"2024-02-29 06:18:41",Benin,Cotonou,API_partenaire,0,1,46,DV00756,1,0
4989,CL01308,,depot,3800,30100,33900,"2024-01-20 05:27:58",Benin,Cotonou,application_mobile,0,2,69,DV01386,1,0
5240,CL01036,,transfert,3300,417710,414410,"2024-02-15 21:34:30",Benin,Natitingou,USSD,0,2,59,DV00167,4,0
2687,CL01489,AG0388,depot,4900,244730,249630,"2024-01-06 09:05:39",Benin,Natitingou,agent,0,3,60,DV00828,2,0
6753,CL00917,,paiement_facture,2300,29430,27130,"2024-02-07 21:59:57",Benin,Djougou,USSD,0,1,60,DV01743,4,0
6501,CL00388,AG0021,transfert,1600,216690,215090,"2024-03-20 23:06:59",Benin,Cotonou,agent,0,2,48,DV01336,8,0
6923,CL01296,,transfert,2600,66890,64290,"2024-02-03 06:05:51",Benin,Bohicon,USSD,0,3,63,DV01352,1,0
5889,CL00362,,transfert,600,111270,110670,"2024-03-15 10:31:18",Benin,Natitingou,USSD,0,1,38,DV00934,4,0
6846,CL00740,,retrait,900,110430,109530,"2024-03-27 12:08:24",Benin,Natitingou,application_mobile,0,1,64,DV00825,1,0
6122,CL01165,AG0066,depot,1900,63970,65870,"2024-02-29 23:19:32",Benin,Bohicon,agent,0,2,42,DV01788,1,0
5713,CL00068,AG0392,depot,3800,215910,219710,"2024-01-25 19:26:32",Benin,Bohicon,agent,1,2,57,DV01210,5,0
6028,CL00045,AG0334,retrait,4800,205200,200400,"2024-02-11 13:43:50",Benin,Bohicon,agent,0,2,38,DV01213,5,0
174,CL00418,AG0377,retrait,2800,155840,153040,"2024-03-11 14:58:11",Benin,Porto-Novo,agent,0,2,26,DV00980,5,0
3322,CL00171,AG0214,retrait,1400,404320,402920,"2024-03-18 16:08:23",Benin,Natitingou,agent,0,2,46,DV01107,22,0
6148,CL01402,AG0354,retrait,5400,309590,304190,"2024-02-26 20:50:27",Benin,Abomey-Calavi,agent,0,2,46,DV00887,6,0
3373,CL00465,,transfert,1300,131720,130420,"2024-01-17 18:18:30",Benin,Abomey-Calavi,USSD,0,2,56,DV01123,4,0
3312,CL01380,,transfert,1800,397780,395980,"2024-02-25 02:59:24",Benin,Porto-Novo,API_partenaire,0,1,67,DV01387,22,0
4802,CL00023,,transfert,5100,35810,30710,"2024-03-04 13:37:12",Benin,Cotonou,USSD,0,1,55,DV00142,1,0
7240,CL00727,,transfert,3400,147200,143800,"2024-01-11 14:06:20",Benin,Djougou,USSD,0,2,18,DV00770,33,0
7846,CL00427,,depot,2600,254670,257270,"2024-03-19 06:44:09",Benin,Cotonou,API_partenaire,0,3,42,DV00813,1,0
5345,CL00429,AG0314,depot,1900,352390,354290,"2024-02-25 09:44:10",Benin,Porto-Novo,agent,0,2,30,DV01896,32,0
3404,CL00861,,paiement_facture,800,1120,320,"2024-01-24 18:09:13",Benin,Parakou,application_mobile,0,3,51,DV01826,1,0
19,CL01339,,paiement_facture,2900,421040,418140,"2024-02-09 02:10:32",Benin,Djougou,USSD,0,2,45,DV00919,1,0
4097,CL00189,,transfert,500,359430,358930,"2024-02-16 20:02:40",Benin,Abomey-Calavi,application_mobile,0,2,28,DV01568,6,0
3629,CL01080,AG0383,retrait,2200,318410,316210,"2024-02-27 19:50:27",Benin,Parakou,agent,0,1,32,DV00502,4,0
6340,CL00649,AG0303,depot,4100,327030,331130,"2024-01-29 11:59:07",Benin,Abomey-Calavi,agent,0,2,36,DV01059,2,0
1357,CL01339,,transfert,1000,105700,104700,"2024-01-29 12:57:20",Benin,Bohicon,USSD,0,2,45,DV01736,32,0
4857,CL00837,,transfert,5500,265870,260370,"2024-03-17 12:02:35",Benin,Porto-Novo,USSD,0,1,54,DV01149,2,0
7257,CL00851,,paiement_facture,4300,62250,57950,"2024-02-28 13:26:05",Benin,Natitingou,USSD,0,3,18,DV00645,3,0
3113,CL01347,,retrait,2500,192160,189660,"2024-01-12 18:36:19",Benin,Bohicon,agent,0,3,66,DV01242,41,0
183,CL00019,AG0172,depot,4000,392820,396820,"2024-01-28 15:04:36",Benin,Natitingou,agent,0,2,19,DV01743,3,0
6256,CL00588,,transfert,2800,255480,252680,"2024-02-18 02:26:23",Benin,Djougou,application_mobile,0,2,43,DV01713,6,0
6333,CL01480,AG0269,depot,1500,359880,356953.09,"2024-03-29 18:48:40",Benin,Cotonou,agent,0,1,31,DV01226,4,0
1813,CL01105,AG0050,depot,2900,104370,107270,"2024-01-01 08:58:06",Benin,Cotonou,agent,0,2,30,DV01085,4,0
5172,CL00938,AG0042,retrait,1200,132640,131440,"2024-02-03 14:44:16",Benin,Abomey-Calavi,agent,0,2,67,DV00037,4,0
1801,CL00893,AG0331,depot,1000,139420,140420,"2024-02-09 16:07:11",Benin,Bohicon,agent,0,2,69,DV00088,4,0
2430,CL00952,AG0288,depot,6000,328520,334520,"2024-03-13 17:53:54",Benin,Djougou,agent,0,3,29,DV01591,1,0
6184,CL00869,AG0082,depot,3400,468830,472230,"2024-03-01 13:44:48",Benin,Porto-Novo,agent,0,3,47,DV01956,3,0
7821,CL00574,AG0058,depot,2500,456100,458600,"2024-01-18 07:50:36",Benin,Djougou,agent,0,2,46,DV00119,5,0
5578,CL01430,AG0174,depot,3300,221050,224350,"2024-01-25 08:37:13",Benin,Abomey-Calavi,agent,0,3,31,DV01554,1,0
5331,CL01297,AG0247,depot,7900,96310,104210,"2024-01-29 00:37:15",Benin,Cotonou,agent,0,3,53,DV00059,6,0
1160,CL00835,AG0269,depot,2800,451990,454790,"2024-01-17 11:31:24",Benin,Cotonou,agent,0,3,40,DV00136,1,0
1214,CL01283,AG0013,retrait,2600,425560,422960,"2024-02-17 16:40:14",Benin,Bohicon,agent,0,1,68,DV01611,6,0
1326,CL01410,AG0307,retrait,3200,477920,474720,"2024-03-05 04:15:43",Benin,Porto-Novo,agent,0,2,54,DV00702,5,0
4933,CL00736,AG0177,retrait,3000,112700,109700,"2024-02-21 10:11:12",Benin,Natitingou,agent,0,2,61,DV00751,6,0
1456,CL00275,AG0353,retrait,1600,205250,203650,"2024-02-03 00:05:31",Benin,Natitingou,agent,0,3,57,DV00420,4,0
6128,CL01422,,paiement_facture,1100,279060,277960,"2024-01-24 19:17:19",Benin,Djougou,application_mobile,1,3,49,DV01084,1,0
1645,CL01212,AG0315,depot,600,226050,226650,"2024-01-02 11:03:21",Benin,Bohicon,agent,0,3,50,DV00603,3,0
2141,CL00735,,transfert,1700,280240,278540,"2024-01-17 17:08:01",Benin,Abomey-Calavi,USSD,0,2,23,DV00915,15,0
4537,CL01372,AG0310,depot,1400,108910,110310,"2024-03-14 00:05:34",Benin,Djougou,agent,0,2,18,DV01971,2,0
4458,CL01120,AG0304,retrait,2400,421650,419250,"2024-03-17 01:08:39",Benin,Cotonou,agent,0,3,37,DV01478,4,1
4379,CL00393,AG0385,retrait,1400,116870,115470,"2024-01-09 00:21:03",Benin,Parakou,agent,0,1,49,DV01316,9,0
4358,CL00286,,transfert,3100,74680,71580,"2024-03-09 21:43:17",Benin,Parakou,USSD,0,2,47,DV01262,5,0
1937,CL01416,AG0393,depot,2100,308450,310550,"2024-01-13 00:17:58",Benin,Natitingou,agent,0,1,25,DV00165,2,0
3794,CL00444,AG0383,retrait,3300,178480,175180,"2024-02-23 08:36:05",Benin,Parakou,agent,0,2,51,DV00800,3,0
7465,CL00637,AG0099,paiement_facture,2000,20750,18750,"2024-03-25 23:41:05",Benin,Natitingou,agent,0,2,66,DV00248,1,0
6904,CL00786,,depot,1000,261840,262840,"2024-02-11 13:02:27",Benin,Natitingou,API_partenaire,0,1,37,DV00887,1,0
7075,CL01398,AG0181,depot,1100,132090,133190,"2024-03-09 02:40:30",Benin,Cotonou,agent,0,2,45,DV00287,4,0
1111,CL00359,AG0068,retrait,1500,364710,363210,"2024-01-29 10:41:50",Benin,Cotonou,agent,0,1,44,DV01236,4,0
6504,CL00230,,transfert,1700,11430,9730,"2024-01-31 04:48:05",Benin,Abomey-Calavi,application_mobile,0,2,19,DV00890,6,0
2999,CL00462,,transfert,1200,241900,240700,"2024-02-21 08:43:21",Benin,Natitingou,USSD,0,3,61,DV00741,4,0
2395,CL01126,,transfert,3700,51360,47660,"2024-01-07 23:00:19",Benin,Djougou,USSD,0,2,28,DV00124,7,0
1186,CL00059,AG0350,transfert,500,252320,251820,"2024-02-03 09:41:38",Benin,Porto-Novo,agent,0,3,24,DV01432,4,0
2008,CL00346,AG0005,retrait,3000,77110,74110,"2024-03-14 07:14:07",Benin,Porto-Novo,agent,0,2,50,DV00831,7,0
194,CL01494,,transfert,6500,374710,368210,"2024-03-27 12:57:28",Benin,Djougou,USSD,0,3,62,DV01975,7,0
7641,CL00122,AG0248,depot,2800,113860,116660,"2024-01-14 14:16:19",Benin,Porto-Novo,agent,0,2,45,DV01958,1,0
579,CL00374,AG0342,paiement_facture,3500,329450,325950,"2024-03-18 03:13:10",Benin,Porto-Novo,agent,0,2,34,DV00903,2,0
772,CL00163,AG0078,depot,5200,40350,45550,"2024-02-06 11:33:22",Benin,Cotonou,agent,0,3,21,DV00909,1,0
2396,CL00636,,depot,3200,277900,281100,"2024-01-23 19:38:22",Benin,Bohicon,USSD,0,3,36,DV01579,2,0
7920,CL00583,AG0217,depot,1700,372820,374520,"2024-02-20 03:23:15",Benin,Parakou,agent,0,2,40,DV01710,6,0
1847,CL00918,AG0188,retrait,4000,860,-3140,"2024-03-03 00:06:44",Benin,Djougou,agent,0,2,65,DV01523,3,0
6697,CL00164,,transfert,4900,23760,18860,"2024-01-29 05:59:56",Benin,Porto-Novo,application_mobile,0,2,47,DV00742,3,0
4275,CL00965,,transfert,2900,344690,341790,"2024-03-13 22:53:59",Benin,Porto-Novo,USSD,0,3,64,DV01756,19,0
3741,CL00439,AG0220,retrait,5200,350120,344920,"2024-01-12 23:16:41",Benin,Natitingou,agent,0,2,29,DV00189,8,0
6683,CL00573,AG0329,retrait,9600,36520,26920,"2024-01-22 08:04:16",Benin,Parakou,agent,0,2,61,DV00864,5,0
6260,CL00865,AG0193,retrait,1500,64730,63230,"2024-01-14 01:12:48",Benin,Djougou,agent,0,2,18,DV01823,1,0
2074,CL00838,AG0246,depot,3400,100630,104030,"2024-01-15 20:21:53",Benin,Natitingou,agent,0,2,27,DV01740,1,0
1897,CL00835,,transfert,1000,176820,175820,"2024-01-11 18:33:14",Benin,Bohicon,API_partenaire,0,3,40,DV00013,3,0
5895,CL01065,,transfert,3200,221140,217940,"2024-01-06 21:31:20",Benin,Djougou,USSD,0,1,41,DV01633,4,0
1448,CL00549,,transfert,4100,168350,164250,"2024-03-25 00:10:54",Benin,Djougou,API_partenaire,0,2,41,DV01513,2,1
343,CL01490,,paiement_facture,2100,335850,333750,"2024-03-30 08:40:57",Benin,Abomey-Calavi,USSD,0,2,63,DV00026,1,0
2528,CL00613,,transfert,3600,232070,228470,"2024-02-28 04:28:19",Benin,Natitingou,USSD,0,1,35,DV01514,6,0
728,CL01174,AG0247,depot,2100,338550,340650,"2024-03-11 08:29:38",Benin,Porto-Novo,agent,0,2,55,DV00639,4,0
4578,CL01158,,transfert,2300,240720,238420,"2024-01-29 06:10:25",Benin,Djougou,USSD,0,2,36,DV01740,3,0
5648,CL01154,,transfert,900,478950,478050,"2024-01-20 16:04:09",Benin,Cotonou,application_mobile,0,2,52,DV00604,7,0
3517,CL00595,,transfert,800,374870,374070,"2024-01-09 03:56:14",Benin,Djougou,USSD,0,2,21,DV00674,1,0
6065,CL00894,AG0018,retrait,11700,471110,459410,"2024-01-15 00:36:46",Benin,Djougou,agent,0,1,55,DV00829,4,0
7675,CL00519,,transfert,3800,219580,215780,"2024-03-05 00:09:09",Benin,Bohicon,USSD,0,2,47,DV00894,5,0
3941,CL00873,,transfert,3200,135180,131980,"2024-01-31 03:47:38",Benin,Natitingou,USSD,1,2,40,DV00769,3,0
661,CL00950,,transfert,1200,203180,201980,"2024-03-10 06:53:28",Benin,Abomey-Calavi,application_mobile,0,3,22,DV00959,3,0
1493,CL01093,,depot,2600,123050,125650,"2024-01-20 06:23:49",Benin,Porto-Novo,API_partenaire,0,2,50,DV00733,2,0
5392,CL00685,,transfert,3100,449860,446760,"2024-01-23 03:12:19",Benin,Natitingou,USSD,1,2,59,DV01529,3,0
5572,CL00029,,transfert,7300,258450,251150,"2024-03-06 10:39:32",Benin,Bohicon,application_mobile,0,3,61,DV00936,2,0
5858,CL00933,AG0334,retrait,2000,193800,191800,"2024-03-20 12:26:34",Benin,Cotonou,agent,0,1,49,DV00908,3,0
2316,CL01239,,transfert,6000,388060,382060,"2024-03-25 22:49:58",Benin,Cotonou,USSD,0,1,48,DV01846,6,0
7368,CL00798,AG0223,retrait,2100,166480,164380,"2024-02-11 18:45:08",Benin,Natitingou,agent,0,2,64,DV01977,4,0
1086,CL01323,AG0155,depot,3200,438160,441360,"2024-02-12 06:33:25",Benin,Abomey-Calavi,agent,0,2,34,DV00793,2,0
3199,CL00530,AG0009,retrait,1700,138490,136790,"2024-01-12 09:43:32",Benin,Abomey-Calavi,agent,0,3,53,DV00949,3,0
5435,CL01046,AG0034,depot,2300,291910,287749.51,"2024-02-14 14:34:37",Benin,Porto-Novo,agent,0,3,50,DV01830,6,0
68,CL00542,,transfert,800,147850,147050,"2024-01-17 21:00:53",Benin,Porto-Novo,USSD,1,1,36,DV00597,8,0
6363,CL01390,AG0180,depot,1200,132310,133510,"2024-01-14 01:55:04",Benin,Bohicon,agent,0,2,49,DV01035,2,0
5654,CL00152,,paiement_facture,4600,238780,234180,"2024-01-10 01:21:45",Benin,Djougou,application_mobile,0,1,32,DV00336,5,0
6055,CL01241,,transfert,1600,18560,16960,"2024-02-20 22:07:06",Benin,Bohicon,application_mobile,0,1,68,DV00118,6,0
6309,CL01376,,retrait,500,313000,312500,"2024-01-22 12:43:43",Benin,Porto-Novo,USSD,0,2,67,DV01274,4,0
2368,CL01236,,transfert,2500,465800,463300,"2024-03-08 15:59:41",Benin,Porto-Novo,application_mobile,0,1,62,DV01991,8,0
